,valor,Variable,Index
14702,381.92,vGenPlt,SOLAR_BOL_Proy.14#8174
14703,438.44,vGenPlt,SOLAR_GCM_Proy.14#8198
14704,0.0,vGenPlt,SOLAR_CS_Proy.14#8222
14705,419.59,vGenPlt,SOLAR_CRR_Proy.14#8246
14706,0.0,vGenPlt,EOLICO_INT_Proy.14#8270
14707,0.0,vGenPlt,EOLICO_ATL_Proy.14#8294
14708,0.0,vGenPlt,EOLICO_BOL_Proy.14#8318
14709,1893.13,vGenPlt,EOLICO_GCM_Proy.14#8342
14710,0.0,vGenPlt,EOLICO_CS_Proy.14#8366
14711,0.0,vGenPlt,EOLICO_CRR_Proy.14#8390
14712,0.0,vGenPlt,FLORES_I_CC.14#8414
14713,25.0,vGenPlt,FLORES_4_CC.14#8438
14714,0.0,vGenPlt,TEBSAB_CC.14#8462
14715,0.0,vGenPlt,TERMOCANDELARIA_CC.14#8486
14716,0.0,vGenPlt,TERMOCENTRO_CC.14#8510
14717,0.0,vGenPlt,TERMOEMCALI_CC.14#8534
14718,0.0,vGenPlt,TERMONORTE.14#8558
14719,0.0,vGenPlt,TERMOSIERRA_CC.14#8582
14720,0.0,vGenPlt,TERMOVALLE_CC.14#8606
14721,0.0,vGenPlt,TESORITO.14#8630
14722,0.0,vGenPlt,VILLANUEVA.14#8654
14723,8.0,vGenPlt,ALBAN.14#8678
14724,0.0,vGenPlt,AMOYA_LA_ESPERANZA.14#8702
14725,60.0,vGenPlt,BETANIA.14#8726
14726,0.0,vGenPlt,CALIMA.14#8750
14727,0.0,vGenPlt,CARLOS_LLERAS.14#8774
14728,0.0,vGenPlt,CHIVOR.14#8798
14729,0.0,vGenPlt,CUCUANA.14#8822
14730,0.0,vGenPlt,DARIO_VALENCIA_SAMPER.14#8846
14731,100.0,vGenPlt,EL_QUIMBO.14#8870
14732,0.0,vGenPlt,ESCUELA_DE_MINAS.14#8894
14733,0.0,vGenPlt,ESMERALDA.14#8918
14734,0.0,vGenPlt,GUATRON.14#8942
14735,0.0,vGenPlt,GUATAPE.14#8966
14736,0.0,vGenPlt,GUAVIO.14#8990
14737,0.0,vGenPlt,ITUANGO.14#9014
14738,0.0,vGenPlt,JAGUAS.14#9038
14739,0.0,vGenPlt,PAGUA.14#9062
14740,0.0,vGenPlt,LA_TASAJERA.14#9086
14741,33.0,vGenPlt,MIEL_I.14#9110
14742,0.0,vGenPlt,PLAYAS.14#9134
14743,0.0,vGenPlt,PORCE_II.14#9158
14744,0.0,vGenPlt,PORCE_III.14#9182
14745,0.0,vGenPlt,PRADO.14#9206
14746,0.0,vGenPlt,SALTO_II.14#9230
14747,0.0,vGenPlt,SALVAJINA.14#9254
14748,0.0,vGenPlt,SAN_CARLOS.14#9278
14749,0.0,vGenPlt,SAN_FRANCISCO.14#9302
14750,0.0,vGenPlt,SAN_MIGUEL.14#9326
14751,120.0,vGenPlt,SOGAMOSO.14#9350
14752,79.0,vGenPlt,URRA.14#9374
14753,28.0,vGenPlt,CARACOLI_I.14#9398
14754,55.0,vGenPlt,EL_PASO.14#9422
14755,81.0,vGenPlt,FUNDACION.14#9446
14756,272.0,vGenPlt,GUAYEPO.14#9470
14757,98.0,vGenPlt,LATAM_SOLAR_LA_LOMA.14#9494
14758,81.89120000000037,vGenPlt,PARQUE_SOLAR_LA_UNION.14#9518
14759,0.0,vGenPlt,TEBSA240.15#6255
14760,0.0,vGenPlt,BARRANQUILLA_3.15#6279
14761,0.0,vGenPlt,BARRANQUILLA_4.15#6303
14762,0.0,vGenPlt,CARTAGENA_1.15#6327
14763,0.0,vGenPlt,CARTAGENA_2.15#6351
14764,0.0,vGenPlt,CARTAGENA_3.15#6375
14765,0.0,vGenPlt,GECELCA_3.15#6399
14766,0.0,vGenPlt,GECELCA_32.15#6423
14767,0.0,vGenPlt,GUAJIRA_1.15#6447
14768,0.0,vGenPlt,GUAJIRA_2.15#6471
14769,0.0,vGenPlt,MERILECTRICA_1.15#6495
14770,0.0,vGenPlt,PAIPA_1.15#6519
14771,55.0,vGenPlt,PAIPA_2.15#6543
14772,55.0,vGenPlt,PAIPA_3.15#6567
14773,93.5,vGenPlt,PAIPA_4.15#6591
14774,0.0,vGenPlt,PROELECTRICA_1.15#6615
14775,0.0,vGenPlt,PROELECTRICA_2.15#6639
14776,0.0,vGenPlt,TASAJERO_1.15#6663
14777,0.0,vGenPlt,TASAJERO_2.15#6687
14778,38.0,vGenPlt,TERMOCARIBE_III_1.15#6711
14779,0.0,vGenPlt,TERMODORADA_1.15#6735
14780,0.0,vGenPlt,TERMOYOPAL_1.15#6759
14781,0.0,vGenPlt,TERMOYOPAL_2.15#6783
14782,50.0,vGenPlt,TERMOYOPAL_G3.15#6807
14783,0.0,vGenPlt,TERMOYOPAL_G4.15#6831
14784,50.0,vGenPlt,TERMOYOPAL_G5.15#6855
14785,0.0,vGenPlt,ZIPAEMG_2.15#6879
14786,0.0,vGenPlt,ZIPAEMG_3.15#6903
14787,0.0,vGenPlt,ZIPAEMG_4.15#6927
14788,0.0,vGenPlt,ZIPAEMG_5.15#6951
14789,0.0,vGenPlt,DC_TR_INT_Proy.15#6975
14790,0.0,vGenPlt,DC_TR_ATL_Proy.15#6999
14791,0.0,vGenPlt,DC_TR_BOL_Proy.15#7023
14792,0.0,vGenPlt,DC_TR_GCM_Proy.15#7047
14793,0.0,vGenPlt,DC_TR_CS_Proy.15#7071
14794,0.0,vGenPlt,DC_TR_CRR_Proy.15#7095
14795,0.0,vGenPlt,DC_TR_INT_Proy_1.15#7119
14796,0.0,vGenPlt,DC_TR_ATL_Proy_1.15#7143
14797,0.0,vGenPlt,DC_TR_BOL_Proy_1.15#7167
14798,0.0,vGenPlt,DC_TR_GCM_Proy_1.15#7191
14799,0.0,vGenPlt,DC_TR_CS_Proy_1.15#7215
14800,0.0,vGenPlt,DC_TR_CRR_Proy_1.15#7239
14801,0.0,vGenPlt,DC_TR_INT_Proy_2.15#7263
14802,0.0,vGenPlt,DC_TR_ATL_Proy_2.15#7287
14803,0.0,vGenPlt,DC_TR_BOL_Proy_2.15#7311
14804,0.0,vGenPlt,DC_TR_GCM_Proy_2.15#7335
14805,0.0,vGenPlt,DC_TR_CS_Proy_2.15#7359
14806,0.0,vGenPlt,DC_TR_CRR_Proy_2.15#7383
14807,0.0,vGenPlt,DC_HD_INT_Proy.15#7407
14808,0.0,vGenPlt,DC_HD_ATL_Proy.15#7431
14809,0.0,vGenPlt,DC_HD_BOL_Proy.15#7455
14810,0.0,vGenPlt,DC_HD_GCM_Proy.15#7479
14811,0.0,vGenPlt,DC_HD_CS_Proy.15#7503
14812,0.0,vGenPlt,DC_HD_CRR_Proy.15#7527
14813,951.0,vGenPlt,NDC.15#7551
14814,87.0,vGenPlt,NDC_ATL.15#7575
14815,22.0,vGenPlt,NDC_BOL.15#7599
14816,52.0,vGenPlt,NDC_GCM.15#7623
14817,113.0,vGenPlt,NDC_CS.15#7647
14818,6.0,vGenPlt,NDC_CRR.15#7671
14819,154.0,vGenPlt,SOLAR_INT.15#7695
14820,28.0,vGenPlt,SOLAR_ATL.15#7719
14821,0.0,vGenPlt,SOLAR_BOL.15#7743
14822,65.0,vGenPlt,SOLAR_GCM.15#7767
14823,93.0,vGenPlt,SOLAR_CS.15#7791
14824,0.0,vGenPlt,SOLAR_CRR.15#7815
14825,0.0,vGenPlt,EOLICO_INT.15#7839
14826,0.0,vGenPlt,EOLICO_ATL.15#7863
14827,0.0,vGenPlt,EOLICO_BOL.15#7887
14828,0.0,vGenPlt,EOLICO_GCM.15#7911
14829,0.0,vGenPlt,EOLICO_CS.15#7935
14830,0.0,vGenPlt,EOLICO_CRR.15#7959
14831,2094.3,vGenPlt,NDC_Proy.15#7983
14832,91.57,vGenPlt,NDC_ATL_Proy.15#8007
14833,331.7,vGenPlt,NDC_BOL_Proy.15#8031
14834,609.38,vGenPlt,NDC_GCM_Proy.15#8055
14835,870.45,vGenPlt,NDC_CS_Proy.15#8079
14836,5.32,vGenPlt,NDC_CRR_Proy.15#8103
14837,1601.16,vGenPlt,SOLAR_INT_Proy.15#8127
14838,169.23,vGenPlt,SOLAR_ATL_Proy.15#8151
14839,338.93,vGenPlt,SOLAR_BOL_Proy.15#8175
14840,389.09,vGenPlt,SOLAR_GCM_Proy.15#8199
14841,937.0,vGenPlt,SOLAR_CS_Proy.15#8223
14842,372.36,vGenPlt,SOLAR_CRR_Proy.15#8247
14843,0.0,vGenPlt,EOLICO_INT_Proy.15#8271
14844,0.0,vGenPlt,EOLICO_ATL_Proy.15#8295
14845,0.0,vGenPlt,EOLICO_BOL_Proy.15#8319
14846,1961.35,vGenPlt,EOLICO_GCM_Proy.15#8343
14847,0.0,vGenPlt,EOLICO_CS_Proy.15#8367
14848,0.0,vGenPlt,EOLICO_CRR_Proy.15#8391
14849,0.0,vGenPlt,FLORES_I_CC.15#8415
14850,25.0,vGenPlt,FLORES_4_CC.15#8439
14851,0.0,vGenPlt,TEBSAB_CC.15#8463
14852,0.0,vGenPlt,TERMOCANDELARIA_CC.15#8487
14853,0.0,vGenPlt,TERMOCENTRO_CC.15#8511
14854,0.0,vGenPlt,TERMOEMCALI_CC.15#8535
14855,0.0,vGenPlt,TERMONORTE.15#8559
14856,0.0,vGenPlt,TERMOSIERRA_CC.15#8583
14857,0.0,vGenPlt,TERMOVALLE_CC.15#8607
14858,0.0,vGenPlt,TESORITO.15#8631
14859,0.0,vGenPlt,VILLANUEVA.15#8655
14860,8.0,vGenPlt,ALBAN.15#8679
14861,0.0,vGenPlt,AMOYA_LA_ESPERANZA.15#8703
14862,60.0,vGenPlt,BETANIA.15#8727
14863,0.0,vGenPlt,CALIMA.15#8751
14864,78.0,vGenPlt,CARLOS_LLERAS.15#8775
14865,0.0,vGenPlt,CHIVOR.15#8799
14866,0.0,vGenPlt,CUCUANA.15#8823
14867,0.0,vGenPlt,DARIO_VALENCIA_SAMPER.15#8847
14868,100.0,vGenPlt,EL_QUIMBO.15#8871
14869,55.0,vGenPlt,ESCUELA_DE_MINAS.15#8895
14870,0.0,vGenPlt,ESMERALDA.15#8919
14871,0.0,vGenPlt,GUATRON.15#8943
14872,12.369299999998873,vGenPlt,GUATAPE.15#8967
14873,0.0,vGenPlt,GUAVIO.15#8991
14874,0.0,vGenPlt,ITUANGO.15#9015
14875,0.0,vGenPlt,JAGUAS.15#9039
14876,0.0,vGenPlt,PAGUA.15#9063
14877,0.0,vGenPlt,LA_TASAJERA.15#9087
14878,33.0,vGenPlt,MIEL_I.15#9111
14879,0.0,vGenPlt,PLAYAS.15#9135
14880,0.0,vGenPlt,PORCE_II.15#9159
14881,0.0,vGenPlt,PORCE_III.15#9183
14882,0.0,vGenPlt,PRADO.15#9207
14883,35.0,vGenPlt,SALTO_II.15#9231
14884,0.0,vGenPlt,SALVAJINA.15#9255
14885,0.0,vGenPlt,SAN_CARLOS.15#9279
14886,0.0,vGenPlt,SAN_FRANCISCO.15#9303
14887,25.0,vGenPlt,SAN_MIGUEL.15#9327
14888,120.0,vGenPlt,SOGAMOSO.15#9351
14889,79.0,vGenPlt,URRA.15#9375
14890,24.0,vGenPlt,CARACOLI_I.15#9399
14891,48.0,vGenPlt,EL_PASO.15#9423
14892,67.0,vGenPlt,FUNDACION.15#9447
14893,233.0,vGenPlt,GUAYEPO.15#9471
14894,76.0,vGenPlt,LATAM_SOLAR_LA_LOMA.15#9495
14895,82.0,vGenPlt,PARQUE_SOLAR_LA_UNION.15#9519
14896,0.0,vGenPlt,TEBSA240.16#6256
14897,0.0,vGenPlt,BARRANQUILLA_3.16#6280
14898,0.0,vGenPlt,BARRANQUILLA_4.16#6304
14899,0.0,vGenPlt,CARTAGENA_1.16#6328
14900,0.0,vGenPlt,CARTAGENA_2.16#6352
14901,0.0,vGenPlt,CARTAGENA_3.16#6376
14902,0.0,vGenPlt,GECELCA_3.16#6400
14903,0.0,vGenPlt,GECELCA_32.16#6424
14904,0.0,vGenPlt,GUAJIRA_1.16#6448
14905,0.0,vGenPlt,GUAJIRA_2.16#6472
14906,0.0,vGenPlt,MERILECTRICA_1.16#6496
14907,0.0,vGenPlt,PAIPA_1.16#6520
14908,72.0,vGenPlt,PAIPA_2.16#6544
14909,70.0,vGenPlt,PAIPA_3.16#6568
14910,131.7800000000008,vGenPlt,PAIPA_4.16#6592
14911,0.0,vGenPlt,PROELECTRICA_1.16#6616
14912,0.0,vGenPlt,PROELECTRICA_2.16#6640
14913,0.0,vGenPlt,TASAJERO_1.16#6664
14914,0.0,vGenPlt,TASAJERO_2.16#6688
14915,38.0,vGenPlt,TERMOCARIBE_III_1.16#6712
14916,0.0,vGenPlt,TERMODORADA_1.16#6736
14917,0.0,vGenPlt,TERMOYOPAL_1.16#6760
14918,0.0,vGenPlt,TERMOYOPAL_2.16#6784
14919,50.0,vGenPlt,TERMOYOPAL_G3.16#6808
14920,0.0,vGenPlt,TERMOYOPAL_G4.16#6832
14921,50.0,vGenPlt,TERMOYOPAL_G5.16#6856
14922,0.0,vGenPlt,ZIPAEMG_2.16#6880
14923,0.0,vGenPlt,ZIPAEMG_3.16#6904
14924,0.0,vGenPlt,ZIPAEMG_4.16#6928
14925,0.0,vGenPlt,ZIPAEMG_5.16#6952
14926,0.0,vGenPlt,DC_TR_INT_Proy.16#6976
14927,0.0,vGenPlt,DC_TR_ATL_Proy.16#7000
14928,0.0,vGenPlt,DC_TR_BOL_Proy.16#7024
14929,0.0,vGenPlt,DC_TR_GCM_Proy.16#7048
14930,0.0,vGenPlt,DC_TR_CS_Proy.16#7072
14931,0.0,vGenPlt,DC_TR_CRR_Proy.16#7096
14932,0.0,vGenPlt,DC_TR_INT_Proy_1.16#7120
14933,0.0,vGenPlt,DC_TR_ATL_Proy_1.16#7144
14934,0.0,vGenPlt,DC_TR_BOL_Proy_1.16#7168
14935,0.0,vGenPlt,DC_TR_GCM_Proy_1.16#7192
14936,0.0,vGenPlt,DC_TR_CS_Proy_1.16#7216
14937,0.0,vGenPlt,DC_TR_CRR_Proy_1.16#7240
14938,0.0,vGenPlt,DC_TR_INT_Proy_2.16#7264
14939,0.0,vGenPlt,DC_TR_ATL_Proy_2.16#7288
14940,0.0,vGenPlt,DC_TR_BOL_Proy_2.16#7312
14941,0.0,vGenPlt,DC_TR_GCM_Proy_2.16#7336
14942,0.0,vGenPlt,DC_TR_CS_Proy_2.16#7360
14943,0.0,vGenPlt,DC_TR_CRR_Proy_2.16#7384
14944,0.0,vGenPlt,DC_HD_INT_Proy.16#7408
14945,0.0,vGenPlt,DC_HD_ATL_Proy.16#7432
14946,0.0,vGenPlt,DC_HD_BOL_Proy.16#7456
14947,0.0,vGenPlt,DC_HD_GCM_Proy.16#7480
14948,0.0,vGenPlt,DC_HD_CS_Proy.16#7504
14949,0.0,vGenPlt,DC_HD_CRR_Proy.16#7528
14950,893.0,vGenPlt,NDC.16#7552
14951,72.0,vGenPlt,NDC_ATL.16#7576
14952,19.0,vGenPlt,NDC_BOL.16#7600
14953,45.0,vGenPlt,NDC_GCM.16#7624
14954,90.0,vGenPlt,NDC_CS.16#7648
14955,5.0,vGenPlt,NDC_CRR.16#7672
14956,111.0,vGenPlt,SOLAR_INT.16#7696
14957,21.0,vGenPlt,SOLAR_ATL.16#7720
14958,0.0,vGenPlt,SOLAR_BOL.16#7744
14959,51.0,vGenPlt,SOLAR_GCM.16#7768
14960,84.0,vGenPlt,SOLAR_CS.16#7792
14961,0.0,vGenPlt,SOLAR_CRR.16#7816
14962,0.0,vGenPlt,EOLICO_INT.16#7840
14963,0.0,vGenPlt,EOLICO_ATL.16#7864
14964,0.0,vGenPlt,EOLICO_BOL.16#7888
14965,0.0,vGenPlt,EOLICO_GCM.16#7912
14966,0.0,vGenPlt,EOLICO_CS.16#7936
14967,0.0,vGenPlt,EOLICO_CRR.16#7960
14968,1588.56,vGenPlt,NDC_Proy.16#7984
14969,70.12,vGenPlt,NDC_ATL_Proy.16#8008
14970,242.95,vGenPlt,NDC_BOL_Proy.16#8032
14971,486.6,vGenPlt,NDC_GCM_Proy.16#8056
14972,708.74,vGenPlt,NDC_CS_Proy.16#8080
14973,3.87,vGenPlt,NDC_CRR_Proy.16#8104
14974,1223.31,vGenPlt,SOLAR_INT_Proy.16#8128
14975,129.29,vGenPlt,SOLAR_ATL_Proy.16#8152
14976,258.95,vGenPlt,SOLAR_BOL_Proy.16#8176
14977,297.27,vGenPlt,SOLAR_GCM_Proy.16#8200
14978,715.88,vGenPlt,SOLAR_CS_Proy.16#8224
14979,284.49,vGenPlt,SOLAR_CRR_Proy.16#8248
14980,0.0,vGenPlt,EOLICO_INT_Proy.16#8272
14981,0.0,vGenPlt,EOLICO_ATL_Proy.16#8296
14982,0.0,vGenPlt,EOLICO_BOL_Proy.16#8320
14983,2029.57,vGenPlt,EOLICO_GCM_Proy.16#8344
14984,0.0,vGenPlt,EOLICO_CS_Proy.16#8368
14985,0.0,vGenPlt,EOLICO_CRR_Proy.16#8392
14986,0.0,vGenPlt,FLORES_I_CC.16#8416
14987,35.0,vGenPlt,FLORES_4_CC.16#8440
14988,0.0,vGenPlt,TEBSAB_CC.16#8464
14989,0.0,vGenPlt,TERMOCANDELARIA_CC.16#8488
14990,0.0,vGenPlt,TERMOCENTRO_CC.16#8512
14991,0.0,vGenPlt,TERMOEMCALI_CC.16#8536
14992,0.0,vGenPlt,TERMONORTE.16#8560
14993,0.0,vGenPlt,TERMOSIERRA_CC.16#8584
14994,0.0,vGenPlt,TERMOVALLE_CC.16#8608
14995,0.0,vGenPlt,TESORITO.16#8632
14996,0.0,vGenPlt,VILLANUEVA.16#8656
14997,8.0,vGenPlt,ALBAN.16#8680
14998,0.0,vGenPlt,AMOYA_LA_ESPERANZA.16#8704
14999,60.0,vGenPlt,BETANIA.16#8728
15000,0.0,vGenPlt,CALIMA.16#8752
15001,78.0,vGenPlt,CARLOS_LLERAS.16#8776
15002,0.0,vGenPlt,CHIVOR.16#8800
15003,56.0,vGenPlt,CUCUANA.16#8824
15004,5.0,vGenPlt,DARIO_VALENCIA_SAMPER.16#8848
15005,100.0,vGenPlt,EL_QUIMBO.16#8872
15006,55.0,vGenPlt,ESCUELA_DE_MINAS.16#8896
15007,0.0,vGenPlt,ESMERALDA.16#8920
15008,35.99589999999918,vGenPlt,GUATRON.16#8944
15009,560.0,vGenPlt,GUATAPE.16#8968
15010,0.0,vGenPlt,GUAVIO.16#8992
15011,900.0,vGenPlt,ITUANGO.16#9016
15012,0.0,vGenPlt,JAGUAS.16#9040
15013,0.0,vGenPlt,PAGUA.16#9064
15014,0.0,vGenPlt,LA_TASAJERA.16#9088
15015,33.0,vGenPlt,MIEL_I.16#9112
15016,0.0,vGenPlt,PLAYAS.16#9136
15017,0.0,vGenPlt,PORCE_II.16#9160
15018,0.0,vGenPlt,PORCE_III.16#9184
15019,0.0,vGenPlt,PRADO.16#9208
15020,35.0,vGenPlt,SALTO_II.16#9232
15021,0.0,vGenPlt,SALVAJINA.16#9256
15022,0.0,vGenPlt,SAN_CARLOS.16#9280
15023,0.0,vGenPlt,SAN_FRANCISCO.16#9304
15024,50.0,vGenPlt,SAN_MIGUEL.16#9328
15025,500.0,vGenPlt,SOGAMOSO.16#9352
15026,79.0,vGenPlt,URRA.16#9376
15027,20.0,vGenPlt,CARACOLI_I.16#9400
15028,38.0,vGenPlt,EL_PASO.16#9424
15029,49.0,vGenPlt,FUNDACION.16#9448
15030,176.0,vGenPlt,GUAYEPO.16#9472
15031,61.0,vGenPlt,LATAM_SOLAR_LA_LOMA.16#9496
15032,83.0,vGenPlt,PARQUE_SOLAR_LA_UNION.16#9520
15033,0.0,vGenPlt,TEBSA240.17#6257
15034,0.0,vGenPlt,BARRANQUILLA_3.17#6281
15035,0.0,vGenPlt,BARRANQUILLA_4.17#6305
15036,0.0,vGenPlt,CARTAGENA_1.17#6329
15037,0.0,vGenPlt,CARTAGENA_2.17#6353
15038,0.0,vGenPlt,CARTAGENA_3.17#6377
15039,0.0,vGenPlt,GECELCA_3.17#6401
15040,0.0,vGenPlt,GECELCA_32.17#6425
15041,0.0,vGenPlt,GUAJIRA_1.17#6449
15042,0.0,vGenPlt,GUAJIRA_2.17#6473
15043,0.0,vGenPlt,MERILECTRICA_1.17#6497
15044,0.0,vGenPlt,PAIPA_1.17#6521
15045,72.0,vGenPlt,PAIPA_2.17#6545
15046,70.0,vGenPlt,PAIPA_3.17#6569
15047,165.0,vGenPlt,PAIPA_4.17#6593
15048,0.0,vGenPlt,PROELECTRICA_1.17#6617
15049,0.0,vGenPlt,PROELECTRICA_2.17#6641
15050,0.0,vGenPlt,TASAJERO_1.17#6665
15051,0.0,vGenPlt,TASAJERO_2.17#6689
15052,38.0,vGenPlt,TERMOCARIBE_III_1.17#6713
15053,0.0,vGenPlt,TERMODORADA_1.17#6737
15054,0.0,vGenPlt,TERMOYOPAL_1.17#6761
15055,0.0,vGenPlt,TERMOYOPAL_2.17#6785
15056,50.0,vGenPlt,TERMOYOPAL_G3.17#6809
15057,0.0,vGenPlt,TERMOYOPAL_G4.17#6833
15058,50.0,vGenPlt,TERMOYOPAL_G5.17#6857
15059,0.0,vGenPlt,ZIPAEMG_2.17#6881
15060,0.0,vGenPlt,ZIPAEMG_3.17#6905
15061,0.0,vGenPlt,ZIPAEMG_4.17#6929
15062,0.0,vGenPlt,ZIPAEMG_5.17#6953
15063,0.0,vGenPlt,DC_TR_INT_Proy.17#6977
15064,0.0,vGenPlt,DC_TR_ATL_Proy.17#7001
15065,0.0,vGenPlt,DC_TR_BOL_Proy.17#7025
15066,0.0,vGenPlt,DC_TR_GCM_Proy.17#7049
15067,0.0,vGenPlt,DC_TR_CS_Proy.17#7073
15068,0.0,vGenPlt,DC_TR_CRR_Proy.17#7097
15069,0.0,vGenPlt,DC_TR_INT_Proy_1.17#7121
15070,0.0,vGenPlt,DC_TR_ATL_Proy_1.17#7145
15071,0.0,vGenPlt,DC_TR_BOL_Proy_1.17#7169
15072,0.0,vGenPlt,DC_TR_GCM_Proy_1.17#7193
15073,0.0,vGenPlt,DC_TR_CS_Proy_1.17#7217
15074,0.0,vGenPlt,DC_TR_CRR_Proy_1.17#7241
15075,0.0,vGenPlt,DC_TR_INT_Proy_2.17#7265
15076,0.0,vGenPlt,DC_TR_ATL_Proy_2.17#7289
15077,0.0,vGenPlt,DC_TR_BOL_Proy_2.17#7313
15078,0.0,vGenPlt,DC_TR_GCM_Proy_2.17#7337
15079,0.0,vGenPlt,DC_TR_CS_Proy_2.17#7361
15080,0.0,vGenPlt,DC_TR_CRR_Proy_2.17#7385
15081,81.07110000000168,vGenPlt,DC_HD_INT_Proy.17#7409
15082,0.0,vGenPlt,DC_HD_ATL_Proy.17#7433
15083,0.0,vGenPlt,DC_HD_BOL_Proy.17#7457
15084,0.0,vGenPlt,DC_HD_GCM_Proy.17#7481
15085,0.0,vGenPlt,DC_HD_CS_Proy.17#7505
15086,0.0,vGenPlt,DC_HD_CRR_Proy.17#7529
15087,819.0,vGenPlt,NDC.17#7553
15088,49.0,vGenPlt,NDC_ATL.17#7577
15089,13.0,vGenPlt,NDC_BOL.17#7601
15090,36.0,vGenPlt,NDC_GCM.17#7625
15091,53.0,vGenPlt,NDC_CS.17#7649
15092,4.0,vGenPlt,NDC_CRR.17#7673
15093,51.0,vGenPlt,SOLAR_INT.17#7697
15094,12.0,vGenPlt,SOLAR_ATL.17#7721
15095,0.0,vGenPlt,SOLAR_BOL.17#7745
15096,22.0,vGenPlt,SOLAR_GCM.17#7769
15097,37.0,vGenPlt,SOLAR_CS.17#7793
15098,0.0,vGenPlt,SOLAR_CRR.17#7817
15099,0.0,vGenPlt,EOLICO_INT.17#7841
15100,0.0,vGenPlt,EOLICO_ATL.17#7865
15101,0.0,vGenPlt,EOLICO_BOL.17#7889
15102,0.0,vGenPlt,EOLICO_GCM.17#7913
15103,0.0,vGenPlt,EOLICO_CS.17#7937
15104,0.0,vGenPlt,EOLICO_CRR.17#7961
15105,1036.72,vGenPlt,NDC_Proy.17#7985
15106,46.48,vGenPlt,NDC_ATL_Proy.17#8009
15107,145.21,vGenPlt,NDC_BOL_Proy.17#8033
15108,351.84,vGenPlt,NDC_GCM_Proy.17#8057
15109,531.57,vGenPlt,NDC_CS_Proy.17#8081
15110,2.28,vGenPlt,NDC_CRR_Proy.17#8105
15111,717.93,vGenPlt,SOLAR_INT_Proy.17#8129
15112,75.88,vGenPlt,SOLAR_ATL_Proy.17#8153
15113,151.97,vGenPlt,SOLAR_BOL_Proy.17#8177
15114,174.46,vGenPlt,SOLAR_GCM_Proy.17#8201
15115,420.13,vGenPlt,SOLAR_CS_Proy.17#8225
15116,166.96,vGenPlt,SOLAR_CRR_Proy.17#8249
15117,0.0,vGenPlt,EOLICO_INT_Proy.17#8273
15118,0.0,vGenPlt,EOLICO_ATL_Proy.17#8297
15119,0.0,vGenPlt,EOLICO_BOL_Proy.17#8321
15120,2076.47,vGenPlt,EOLICO_GCM_Proy.17#8345
15121,0.0,vGenPlt,EOLICO_CS_Proy.17#8369
15122,0.0,vGenPlt,EOLICO_CRR_Proy.17#8393
15123,0.0,vGenPlt,FLORES_I_CC.17#8417
15124,60.0,vGenPlt,FLORES_4_CC.17#8441
15125,0.0,vGenPlt,TEBSAB_CC.17#8465
15126,0.0,vGenPlt,TERMOCANDELARIA_CC.17#8489
15127,0.0,vGenPlt,TERMOCENTRO_CC.17#8513
15128,0.0,vGenPlt,TERMOEMCALI_CC.17#8537
15129,0.0,vGenPlt,TERMONORTE.17#8561
15130,0.0,vGenPlt,TERMOSIERRA_CC.17#8585
15131,0.0,vGenPlt,TERMOVALLE_CC.17#8609
15132,0.0,vGenPlt,TESORITO.17#8633
15133,0.0,vGenPlt,VILLANUEVA.17#8657
15134,8.0,vGenPlt,ALBAN.17#8681
15135,0.0,vGenPlt,AMOYA_LA_ESPERANZA.17#8705
15136,60.0,vGenPlt,BETANIA.17#8729
15137,0.0,vGenPlt,CALIMA.17#8753
15138,78.0,vGenPlt,CARLOS_LLERAS.17#8777
15139,0.0,vGenPlt,CHIVOR.17#8801
15140,56.0,vGenPlt,CUCUANA.17#8825
15141,136.0,vGenPlt,DARIO_VALENCIA_SAMPER.17#8849
15142,100.0,vGenPlt,EL_QUIMBO.17#8873
15143,55.0,vGenPlt,ESCUELA_DE_MINAS.17#8897
15144,30.0,vGenPlt,ESMERALDA.17#8921
15145,535.0,vGenPlt,GUATRON.17#8945
15146,560.0,vGenPlt,GUATAPE.17#8969
15147,1250.0,vGenPlt,GUAVIO.17#8993
15148,900.0,vGenPlt,ITUANGO.17#9017
15149,0.0,vGenPlt,JAGUAS.17#9041
15150,0.0,vGenPlt,PAGUA.17#9065
15151,0.0,vGenPlt,LA_TASAJERA.17#9089
15152,33.0,vGenPlt,MIEL_I.17#9113
15153,207.0,vGenPlt,PLAYAS.17#9137
15154,0.0,vGenPlt,PORCE_II.17#9161
15155,0.0,vGenPlt,PORCE_III.17#9185
15156,0.0,vGenPlt,PRADO.17#9209
15157,35.0,vGenPlt,SALTO_II.17#9233
15158,0.0,vGenPlt,SALVAJINA.17#9257
15159,0.0,vGenPlt,SAN_CARLOS.17#9281
15160,0.0,vGenPlt,SAN_FRANCISCO.17#9305
15161,50.0,vGenPlt,SAN_MIGUEL.17#9329
15162,500.0,vGenPlt,SOGAMOSO.17#9353
15163,338.0,vGenPlt,URRA.17#9377
15164,12.0,vGenPlt,CARACOLI_I.17#9401
15165,27.0,vGenPlt,EL_PASO.17#9425
15166,31.0,vGenPlt,FUNDACION.17#9449
15167,104.0,vGenPlt,GUAYEPO.17#9473
15168,39.0,vGenPlt,LATAM_SOLAR_LA_LOMA.17#9497
